CustomerID;FirstName;MiddleName;LastName;AddressLine1;City;StateProvinceName;CountryRegionName;PostalCode;PhoneNumber;BirthDate;Education;Occupation;Gender;MaritalStatus;HomeOwnerFlag;NumberCarsOwned;NumberChildrenAtHome;TotalChildren;YearlyIncome;LastUpdated;BikeBuyer;AvgMonthSpend;BikeBuyerText
17867;Stephanie;NULL;Sanchez;9111 Almondwood Drive;Sooke;British Columbia;Canada;V0;934-555-0160;6/01/87;Partial College;Management;F;S;1;2;0;0;111685;6/03/17;1;52.96;YES
16907;Sarah;J;Hall;8836 First Ave.;National City;California;United States;91950;195-555-0135;21/03/59;Graduate Degree;Manual;F;S;1;0;1;1;30259;6/03/17;1;49.14;YES
20288;Jeremiah;NULL;Edwards;6510 Hacienda Drive;Imperial Beach;California;United States;91932;109-555-0143;23/01/96;Partial College;Clerical;M;S;0;2;0;0;82339;6/03/17;0;52.62;NO
22874;Drew;NULL;Anand;1117 Ashford Court;Burien;Washington;United States;98168;257-555-0161;10/10/81;High School;Clerical;M;S;1;1;0;0;87633;6/03/17;1;61.12;YES
20681;Walter;L;Moreno;3413 Sequoia Woods Pl.;Burlingame;California;United States;94010;508-555-0110;28/04/89;Graduate Degree;Clerical;M;S;0;1;0;0;80782;6/03/17;1;51.66;YES
15370;Jessica;K;Butler;2080 Mountain View Dr.;Lebanon;Oregon;United States;97355;830-555-0114;3/07/76;Partial College;Skilled Manual;F;M;1;1;0;2;57125;6/03/17;1;48.74;YES
22593;Thomas;C;Johnson;22, avenue de Malakoff;Villeneuve-d'Ascq;Nord;France;59491;1 (11) 500 555-0170;16/09/80;Bachelors;Skilled Manual;M;S;0;2;0;0;56092;6/03/17;1;50.33;YES
11884;Latoya;S;Shen;2328 Sand View Way;Ballard;Washington;United States;98107;390-555-0186;26/04/79;Graduate Degree;Professional;F;M;1;2;0;0;131943;6/03/17;1;52.71;YES
25021;Edwin;K;Sharma;20 Chestnut Ave;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0126;4/02/70;Partial High School;Skilled Manual;M;M;1;2;0;2;52627;6/03/17;0;50.78;NO
15982;Jose;NULL;Evans;2922 Vista Way;Beverly Hills;California;United States;90210;959-555-0164;22/05/80;Partial College;Manual;M;M;1;1;0;2;26331;6/03/17;0;53.52;NO
19088;Rafael;L;Kumar;5405 Glenellen Court;Cranbourne;Victoria;Australia;3977;1 (11) 500 555-0197;2/11/94;Bachelors;Manual;M;S;0;1;0;0;27908;6/03/17;0;48.73;NO
19331;Jessie;F;Hu;Hochstr 8777;Berlin;Hamburg;Germany;14111;1 (11) 500 555-0193;3/09/85;High School;Skilled Manual;M;S;0;1;0;0;56751;6/03/17;0;60.78;NO
16587;Zachary;NULL;Martinez;Herzogstr 4662;Solingen;Nordrhein-Westfalen;Germany;42651;1 (11) 500 555-0190;11/09/73;Bachelors;Manual;M;M;1;1;1;2;32619;6/03/17;1;57.06;YES
11260;Katelyn;L;Kelly;7085 Solano Drive;Burlingame;California;United States;94010;507-555-0132;12/04/85;Bachelors;Management;F;M;1;3;0;0;105983;6/03/17;0;51.26;NO
18687;Olivia;C;Smith;7728 Morengo Court;Burlingame;California;United States;94010;373-555-0118;20/01/91;Graduate Degree;Professional;F;M;1;1;1;2;128877;6/03/17;1;52.95;YES
25906;Crystal;NULL;Zhao;9896 Walkim Court;Findon;South Australia;Australia;5023;1 (11) 500 555-0161;2/04/64;High School;Skilled Manual;F;S;1;2;1;1;55000;6/03/17;1;49.93;YES
22969;Taylor;E;Martin;1040 Greenbush Drive;Newton;British Columbia;Canada;V2L3W8;918-555-0185;27/09/95;High School;Skilled Manual;F;S;0;1;0;0;50910;6/03/17;0;48.8;NO
29397;Walter;E;Ramos;2408, rue Maillard;Paris;Seine (Paris);France;75003;1 (11) 500 555-0143;14/05/85;Partial College;Skilled Manual;M;M;1;2;1;1;57493;6/03/17;1;52.42;YES
25702;Evelyn;E;Lopez;Holzstr 1333;Essen;Hamburg;Germany;45001;1 (11) 500 555-0171;14/04/62;Partial College;Clerical;F;S;1;0;1;1;82095;6/03/17;1;53.16;YES
12346;Wesley;NULL;Gao;9266 Trees Drive;Silverwater;New South Wales;Australia;2264;1 (11) 500 555-0115;22/05/95;Bachelors;Professional;M;S;0;2;0;0;136001;6/03/17;0;56.7;NO
18272;Autumn;E;Lin;4298 Chestnut Ave.;Lavender Bay;New South Wales;Australia;2060;1 (11) 500 555-0138;17/04/87;Bachelors;Management;F;M;1;3;0;0;104443;6/03/17;1;51.04;YES
25159;Katelyn;C;Cooper;1635 Carmel Dr;Seattle;Washington;United States;98104;818-555-0126;27/07/84;Partial College;Skilled Manual;F;S;0;1;0;0;59013;6/03/17;0;49.99;NO
25368;Blake;NULL;Baker;7550 Carzino Ct;Seattle;Washington;United States;98104;455-555-0126;4/07/79;Partial College;Skilled Manual;M;S;0;1;0;0;54240;6/03/17;0;56.33;NO
13369;Mariah;C;Henderson;3447 Mozden Lane;Edmonds;Washington;United States;98020;263-555-0151;17/08/67;Bachelors;Management;F;M;1;3;0;2;103150;6/03/17;1;50.8;YES
18059;Bailey;E;Gonzalez;4546 Fieldcrest Dr.;Walla Walla;Washington;United States;99362;934-555-0118;14/05/80;Partial College;Management;F;M;1;3;1;2;108823;6/03/17;1;53.12;YES
12522;Brandy;NULL;Sanchez;882, place du Tertre;Pantin;Seine Saint Denis;France;93500;1 (11) 500 555-0197;7/09/96;High School;Clerical;F;S;0;2;0;0;77300;6/03/17;0;53.95;NO
16375;Gabriella;NULL;Hernandez;5689 Almondtree Circle;Spring Valley;California;United States;91977;165-555-0161;23/08/77;Partial College;Clerical;F;M;1;2;0;1;82308;6/03/17;1;49.8;YES
17683;Jenna;NULL;Evans;9745 Hillridge Way;Lincoln Acres;California;United States;91950;852-555-0167;17/01/78;Graduate Degree;Professional;F;S;1;1;0;0;129719;6/03/17;0;56.22;NO
14990;Nelson;J;Ramos;Wallstr 824;Leipzig;Nordrhein-Westfalen;Germany;4139;1 (11) 500 555-0160;26/01/96;Partial College;Manual;M;S;0;0;0;0;36588;6/03/17;0;46.38;NO
29201;Kara;E;Jai;4228 Creekside Drive;Berkeley;California;United States;94704;976-555-0195;18/05/77;Partial College;Clerical;F;S;1;3;0;0;81053;6/03/17;0;50.38;NO
15111;Leah;NULL;Huang;22, rue du Puits Dixme;Paris;Seine (Paris);France;75002;1 (11) 500 555-0166;9/09/71;High School;Manual;F;M;1;0;2;2;35160;6/03/17;1;48.62;YES
25772;Harold;S;Kapoor;Bundesallee 7576;München;Nordrhein-Westfalen;Germany;80074;1 (11) 500 555-0196;5/11/76;High School;Skilled Manual;M;S;1;1;0;0;57655;6/03/17;0;57.32;NO
12178;Ethan;NULL;Shan;9551 Jones Rd;Portland;Oregon;United States;97205;168-555-0113;11/05/74;Partial High School;Skilled Manual;M;M;1;2;1;1;61513;6/03/17;1;57.36;YES
14083;Nathan;NULL;Lopez;748 Whitehall Drive;Kirkland;Washington;United States;98033;239-555-0122;3/11/00;High School;Skilled Manual;M;M;0;0;0;0;57933;6/03/17;1;48.84;YES
14281;Daniel;K;Wilson;4609 Parkway Drive;Vancouver;British Columbia;Canada;V7L 4J4;478-555-0188;6/07/93;Bachelors;Management;M;S;0;2;0;0;104429;6/03/17;1;54.84;YES
19895;Ricky;J;Jimenez;8211 Fremont Street;Burbank;California;United States;91502;291-555-0134;23/02/72;High School;Manual;M;M;1;0;0;2;32494;6/03/17;1;52.5;YES
11137;Jasmine;A;Taylor;2457 Matterhorn Court;Spokane;Washington;United States;99202;557-555-0146;20/07/98;High School;Skilled Manual;F;M;0;2;0;0;51293;6/03/17;0;48.28;NO
19042;Ronnie;W;Cai;Celler Weg 30;Darmstadt;Hessen;Germany;64283;1 (11) 500 555-0121;12/05/65;Partial College;Clerical;M;M;1;3;1;2;78805;6/03/17;1;49.99;YES
14690;Drew;D;Rai;Brunnenstr 11;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0193;21/01/00;Partial High School;Manual;M;S;0;1;0;0;33244;6/03/17;0;48.21;NO
20331;Jeremy;NULL;Cox;4052 Mt. Wilson Way;Bellingham;Washington;United States;98225;713-555-0188;6/06/82;Partial College;Manual;M;M;1;1;1;1;30115;6/03/17;1;59.27;YES
16928;Bryan;M;Stewart;7793 Kaski Ln.;Goulburn;New South Wales;Australia;2580;1 (11) 500 555-0117;21/10/66;Partial College;Skilled Manual;M;S;1;1;1;1;55404;6/03/17;1;50.3;YES
12013;Kayla;NULL;Lewis;7421 Lavetta Way;Sunbury;Victoria;Australia;3429;1 (11) 500 555-0130;7/03/73;Partial College;Manual;F;S;0;0;0;0;34165;6/03/17;0;47.46;NO
17530;Devin;A;Wood;7521 Partridge Dr.;Puyallup;Washington;United States;98371;364-555-0114;21/05/76;High School;Skilled Manual;M;M;1;2;1;2;57132;6/03/17;1;53.79;YES
27131;Edgar;M;Madan;742 Grasswood Ct.;Milton Keynes;England;United Kingdom;MK8 8DF;1 (11) 500 555-0178;16/08/89;Graduate Degree;Professional;M;S;1;2;0;0;132560;6/03/17;0;52.2;NO
26110;James;NULL;Alexander;9910 North Wateroak Ct;Burien;Washington;United States;98168;847-555-0149;5/11/74;High School;Skilled Manual;M;M;1;1;1;2;53062;6/03/17;1;54.72;YES
13343;Melanie;G;Bradley;1732 Pine Creek Way;Westminster;British Columbia;Canada;V3L 1E7;907-555-0122;25/09/62;Bachelors;Clerical;F;M;1;0;1;2;79950;6/03/17;1;52.93;YES
29138;Eduardo;E;Wood;1367 Sheppard Way;Woodland Hills;California;United States;91364;598-555-0125;13/02/83;Bachelors;Clerical;M;M;1;2;0;1;83167;6/03/17;1;57.56;YES
22522;Benjamin;C;Hayes;Zur Lindung 7;Neunkirchen;Saarland;Germany;66578;1 (11) 500 555-0149;13/04/82;Partial College;Clerical;M;S;1;0;0;0;77729;6/03/17;1;51.78;YES
18161;Tanya;M;Sanz;67, cours Mirabeau;Cergy;Val d'Oise;France;95000;1 (11) 500 555-0118;7/10/73;Partial College;Skilled Manual;F;M;1;1;1;1;54058;6/03/17;1;48.36;YES
27571;Shannon;NULL;Gao;7772 Golden Meadow;Colma;California;United States;94014;784-555-0116;21/04/79;Graduate Degree;Clerical;F;M;1;1;0;2;87071;6/03/17;1;50.5;YES
16500;Chloe;NULL;Perry;9196 Landana Dr.;Renton;Washington;United States;98055;393-555-0113;20/02/95;High School;Manual;F;S;0;0;0;0;26818;6/03/17;0;47.15;NO
14881;Eric;NULL;Griffin;9127 Pinnacle Drive;Bremerton;Washington;United States;98312;921-555-0181;10/11/73;Bachelors;Skilled Manual;M;M;1;0;0;2;52630;6/03/17;1;49.83;YES
26384;Jon;J;Zhu;29, rue des Grands Champs;Paris;Seine (Paris);France;75006;1 (11) 500 555-0120;3/08/76;Partial College;Clerical;M;M;1;2;0;2;83410;6/03/17;1;54.85;YES
26162;Toni;NULL;Malhotra;7367 Wests Way;Darlinghurst;New South Wales;Australia;2010;1 (11) 500 555-0157;10/08/80;Partial College;Clerical;F;M;1;2;1;2;83299;6/03/17;1;51.33;YES
27398;Alexis;L;Lee;1006 Deercreek Ln;Torrance;California;United States;90505;362-555-0194;1/09/63;Bachelors;Skilled Manual;F;S;1;1;1;1;54201;6/03/17;0;50.72;NO
13710;Destiny;M;Harris;3142 Broadway St.;Oak Bay;British Columbia;Canada;V8P;923-555-0137;14/07/86;Graduate Degree;Professional;F;S;1;2;0;0;133136;6/03/17;1;53.04;YES
21252;Luis;G;Chen;3312 Tanager Court;Metchosin;British Columbia;Canada;V9;743-555-0148;16/02/99;Partial High School;Skilled Manual;M;S;0;2;0;0;60371;6/03/17;1;51.53;YES
14911;Shelby;J;Watson;2895 Churchill Dr;Westminster;British Columbia;Canada;V3L 1E7;725-555-0142;19/02/77;Partial College;Skilled Manual;F;M;1;1;1;2;55220;6/03/17;1;48.65;YES
22102;Eduardo;P;Cox;5253 Harris Court;Salem;Oregon;United States;97301;936-555-0183;8/02/80;Partial College;Clerical;M;M;1;1;0;2;85098;6/03/17;0;53.81;NO
28082;Nathaniel;R;Peterson;6237 El Rancho Dr.;Puyallup;Washington;United States;98371;556-555-0155;1/08/88;Bachelors;Professional;M;S;1;2;0;0;129013;6/03/17;1;54.8;YES
29044;Olivia;L;Wilson;1869 Pine Hallow Rd.;Portland;Oregon;United States;97205;443-555-0140;2/03/88;Bachelors;Management;F;S;0;2;0;0;106013;6/03/17;1;55.82;YES
26800;Lauren;NULL;Lewis;593 Chatworth;Downey;California;United States;90241;836-555-0132;7/10/96;Partial College;Clerical;F;S;0;2;0;0;77922;6/03/17;1;51.39;YES
16392;Kari;NULL;Raman;54, rue de Fontfroide;Colomiers;Garonne (Haute);France;31770;1 (11) 500 555-0127;9/10/88;Graduate Degree;Management;F;M;1;3;0;0;104734;6/03/17;0;51.2;NO
11961;Anne;A;Alvarez;6318 Merriewood Dr.;Berkeley;California;United States;94704;297-555-0150;24/06/93;Partial College;Clerical;F;S;0;2;0;0;83202;6/03/17;0;53.98;NO
25001;Clayton;W;Xu;9115 Arthur Rd.;Sydney;New South Wales;Australia;1002;1 (11) 500 555-0190;26/02/64;High School;Skilled Manual;M;M;1;1;1;2;61391;6/03/17;1;50.08;YES
21494;Kayla;NULL;Gonzales;5298 Green View Court;N. Vancouver;British Columbia;Canada;V7L 4J4;534-555-0145;9/09/71;High School;Clerical;F;S;1;0;0;0;82687;6/03/17;0;52.24;NO
21128;Kenneth;NULL;Andersen;Wertheimer Straße 854;Erlangen;Bayern;Germany;91054;1 (11) 500 555-0185;20/06/95;Partial College;Clerical;M;S;0;1;0;0;83361;6/03/17;0;50.99;NO
15720;Jaime;NULL;Ramos;756 Palm Dr;Malabar;New South Wales;Australia;2036;1 (11) 500 555-0159;26/07/94;Bachelors;Skilled Manual;F;M;0;2;0;0;57161;6/03/17;1;47.93;YES
15048;Bonnie;H;Yuan;6126 Virgil Street;Warrington;England;United Kingdom;WA1;1 (11) 500 555-0111;19/06/81;Graduate Degree;Management;F;M;1;3;1;2;109320;6/03/17;1;54.16;YES
26631;Isaiah;A;Stewart;7752 Sunset Meadows Ln.;Newport Beach;California;United States;92625;765-555-0118;1/03/80;Partial College;Manual;M;M;1;1;1;2;27866;6/03/17;0;58.64;NO
20082;Caroline;NULL;Henderson;2384 Encinal Place;Oak Bay;British Columbia;Canada;V8P;115-555-0148;24/02/73;High School;Skilled Manual;F;S;1;1;0;0;53889;6/03/17;0;49.64;NO
22147;Brett;L;Kapoor;1307 Horseshoe Circle;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0152;17/04/67;Partial High School;Skilled Manual;M;M;1;0;0;2;53916;6/03/17;1;48.5;YES
16522;Casey;NULL;Pal;2190 Rock Creek Way;Caloundra;Queensland;Australia;4551;1 (11) 500 555-0137;5/07/99;High School;Skilled Manual;F;M;0;1;0;0;56880;6/03/17;0;48.52;NO
22201;Lindsey;R;Luo;8812 Dianda Dr.;Townsville;Queensland;Australia;4810;1 (11) 500 555-0144;5/01/77;High School;Clerical;F;M;1;3;1;2;85533;6/03/17;1;53.51;YES
25972;Jocelyn;NULL;Henderson;3187 Westwood Court;W. Linn;Oregon;United States;97068;461-555-0112;5/07/83;Bachelors;Management;F;S;1;1;0;0;109072;6/03/17;0;51.35;NO
17885;Julio;NULL;Carlson;18, boulevard d´Albi;Paris;Seine (Paris);France;75003;1 (11) 500 555-0140;21/01/82;Graduate Degree;Management;M;M;1;4;0;2;110148;6/03/17;0;52.17;NO
13419;Lauren;NULL;Coleman;3747 Likins Avenue;Bremerton;Washington;United States;98312;123-555-0127;23/06/85;Partial College;Management;F;M;1;2;1;2;103959;6/03/17;1;55.47;YES
15827;Danielle;NULL;Ward;1201 Ricardo Drive;Edmonds;Washington;United States;98020;444-555-0142;7/05/99;High School;Skilled Manual;F;S;0;1;0;0;54230;6/03/17;0;49.34;NO
26644;Jenna;E;Hernandez;4795 Hawthorne Dr.;Port Orchard;Washington;United States;98366;169-555-0133;21/04/78;Bachelors;Professional;F;S;1;2;0;0;133903;6/03/17;1;54.91;YES
20335;Adam;M;Gonzales;6121 Pebble Glen Drive;Colma;California;United States;94014;128-555-0129;5/05/82;Bachelors;Clerical;M;S;1;1;0;0;79311;6/03/17;1;57.12;YES
28170;Isabella;P;Johnson;2251 Temple Drive;Glendale;California;United States;91203;941-555-0186;21/01/81;Partial College;Clerical;F;M;1;2;0;2;84084;6/03/17;1;49.84;YES
26306;Kyle;J;Holt;6685 Norris Court;Fremont;California;United States;94536;464-555-0163;26/04/89;Bachelors;Skilled Manual;M;S;0;2;0;0;54821;6/03/17;1;51.55;YES
14739;Charles;J;Gonzalez;9120 Springfield Drive;La Jolla;California;United States;92806;189-555-0168;26/09/74;Partial College;Clerical;M;M;1;2;1;2;77748;6/03/17;1;56.89;YES
19748;Cory;NULL;Prasad;4228 Pacheco St.;Newcastle;New South Wales;Australia;2300;1 (11) 500 555-0196;21/06/66;High School;Manual;M;M;1;0;2;2;27122;6/03/17;0;46.82;NO
14969;Julio;E;Vazquez;Altendorfer Straße 930;Dresden;Hessen;Germany;1071;1 (11) 500 555-0128;6/04/83;Partial College;Skilled Manual;M;S;0;0;0;0;62520;6/03/17;1;50.43;YES
22061;Jenny;C;Goel;7156 Rose Dr.;Cerritos;California;United States;90703;753-555-0135;20/09/98;Partial College;Skilled Manual;F;S;0;1;0;0;55096;6/03/17;0;48.2;NO
21464;Miguel;NULL;Griffin;7910 Mary Dr.;Langford;British Columbia;Canada;V9;489-555-0193;9/04/65;Bachelors;Clerical;M;M;1;2;1;2;83229;6/03/17;1;54.53;YES
23570;Deanna;K;Romero;7047 Terra Granda;Malabar;New South Wales;Australia;2036;1 (11) 500 555-0165;3/08/59;Bachelors;Skilled Manual;F;M;1;0;0;3;60347;6/03/17;0;48.28;NO
11259;Victoria;C;Stewart;3623 Barquentine Court;Salem;Oregon;United States;97301;230-555-0139;27/03/85;Partial College;Manual;F;M;0;0;1;1;27006;6/03/17;0;47.03;NO
23631;Colin;R;Wang;663, rue de Longchamp;Saint Ouen;Charente-Maritime;France;17490;1 (11) 500 555-0182;5/03/69;High School;Skilled Manual;M;S;1;0;0;0;56071;6/03/17;0;53.02;NO
17165;Isaac;E;Gonzalez;7509 Sanford St.;Lakewood;California;United States;90712;110-555-0177;14/07/70;Partial College;Skilled Manual;M;S;1;0;0;0;51705;6/03/17;1;48.04;YES
28860;Ian;M;Anderson;1296 Bishop Court;Novato;California;United States;94947;443-555-0192;24/05/86;Graduate Degree;Clerical;M;M;1;0;1;2;87993;6/03/17;1;61.69;YES
21309;Julia;NULL;Anderson;1093 Gatter Court;San Gabriel;California;United States;91776;986-555-0182;25/01/75;Partial College;Clerical;F;M;1;2;0;2;81913;6/03/17;1;50.37;YES
18266;Mandy;NULL;Huang;950 Normal Ave.;Melton;Victoria;Australia;3337;1 (11) 500 555-0128;15/10/83;Bachelors;Skilled Manual;F;S;0;0;0;0;55838;6/03/17;1;51.84;YES
26936;Jaclyn;NULL;He;Brunnenstr 95;Dresden;Hessen;Germany;1071;1 (11) 500 555-0184;21/02/79;Partial College;Manual;F;S;0;1;0;0;32924;6/03/17;0;48.47;NO
19540;Jade;R;Richardson;4598 Rhea Ct;Kirkland;Washington;United States;98033;207-555-0172;3/10/79;Bachelors;Professional;F;M;1;2;2;2;136633;6/03/17;1;52.44;YES
23475;Richard;NULL;Martin;2354 Crown Ct;Bremerton;Washington;United States;98312;132-555-0165;15/07/54;Graduate Degree;Manual;M;M;1;1;0;3;28954;6/03/17;0;45.77;NO
15557;Nathaniel;NULL;Murphy;105 Woodruff Ln.;Oakland;California;United States;94611;222-555-0198;14/08/80;Partial College;Clerical;M;M;1;1;0;1;78271;6/03/17;0;54.57;NO
28144;Noah;NULL;Phillips;5995 Olivera Rd.;Yakima;Washington;United States;98901;730-555-0157;23/08/94;Partial College;Skilled Manual;M;S;0;0;0;0;54082;6/03/17;1;52.55;YES
25222;Tamara;A;Kumar;5722 Hemlock Ave.;Melton;Victoria;Australia;3337;1 (11) 500 555-0178;21/04/81;Partial College;Management;F;S;1;2;0;0;102019;6/03/17;1;51.15;YES
24481;Dennis;K;Sun;3697 W St.;Gold Coast;Queensland;Australia;4217;1 (11) 500 555-0168;17/07/78;Bachelors;Skilled Manual;M;M;1;1;0;2;58336;6/03/17;1;55.31;YES
26137;Joshua;A;Clark;2467 Clearland Circle;Rockhampton;Queensland;Australia;4700;1 (11) 500 555-0149;8/04/87;Bachelors;Management;M;M;1;2;0;0;106235;6/03/17;1;50.93;YES
28577;Austin;NULL;Harris;6659 Poplar Street;Issaquah;Washington;United States;98027;593-555-0113;8/05/86;Graduate Degree;Professional;M;M;1;1;0;2;132506;6/03/17;0;55.78;NO
22223;Gabrielle;NULL;Parker;6857 Medina Drive;Mill Valley;California;United States;94941;213-555-0111;11/04/77;Partial College;Skilled Manual;F;M;1;0;2;2;61547;6/03/17;1;52.04;YES
16903;Ian;P;Wright;4113 Pershing Dr;Santa Cruz;California;United States;95062;502-555-0164;2/08/58;Graduate Degree;Professional;M;S;1;2;1;1;134871;6/03/17;1;54.78;YES
12277;Beth;A;Ortega;4698 Royal Oak Rd.;Esher-Molesey;England;United Kingdom;EM15;1 (11) 500 555-0194;22/04/89;High School;Skilled Manual;F;S;0;1;0;0;51970;6/03/17;0;48.52;NO
23849;Alexis;NULL;Simmons;3803 Frayne Lane;Marysville;Washington;United States;98270;399-555-0195;4/01/91;Graduate Degree;Professional;F;S;1;3;0;0;129017;6/03/17;1;52.94;YES
27965;Meredith;NULL;Gomez;5175 Elm Rd.;Milton Keynes;England;United Kingdom;MK8 8ZD;1 (11) 500 555-0111;13/05/69;High School;Skilled Manual;F;S;1;1;0;0;51980;6/03/17;0;49.82;NO
18258;Cassie;M;Chander;3747 W. Landing Avenue;Matraville;New South Wales;Australia;2036;1 (11) 500 555-0132;23/04/88;Bachelors;Management;F;S;0;1;0;0;107530;6/03/17;0;53.85;NO
15469;Fernando;L;Williams;7172 Parkway Drive;Santa Cruz;California;United States;95062;133-555-0176;28/10/90;Graduate Degree;Clerical;M;M;1;1;0;1;80444;6/03/17;1;49.84;YES
24412;Angelica;NULL;Patterson;8544 Dewing Avenue;Coronado;California;United States;92118;845-555-0113;1/09/82;Partial College;Management;F;S;1;2;0;0;105715;6/03/17;1;52.54;YES
29260;Ricky;S;Carlson;3177 Dover Way;Colma;California;United States;94014;208-555-0112;27/05/55;Graduate Degree;Clerical;M;S;1;0;0;1;77151;6/03/17;1;53.76;YES
19547;Lauren;A;Patterson;6097 Mt. Mckinley Ct.;Imperial Beach;California;United States;91932;601-555-0132;15/02/78;Bachelors;Clerical;F;M;1;1;0;2;81669;6/03/17;0;50.68;NO
28680;Hannah;R;Brown;8358 Lightwood Drive;Milwaukie;Oregon;United States;97222;956-555-0121;9/10/86;Graduate Degree;Clerical;F;S;0;2;0;0;81432;6/03/17;0;53.33;NO
21877;Clarence;NULL;Xu;6403 Madhatter Circle;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0112;13/08/96;Bachelors;Manual;M;S;0;0;0;0;34298;6/03/17;1;49.64;YES
20141;Angelica;M;Flores;6662 Torino Court;Dunkerque;Nord;France;59140;1 (11) 500 555-0128;12/12/78;Bachelors;Management;F;M;1;1;0;2;107934;6/03/17;0;50.55;NO
27061;Gabrielle;NULL;Scott;6028 D St.;Port Hammond;British Columbia;Canada;V6B 3P7;189-555-0173;2/09/93;Graduate Degree;Management;F;S;0;2;0;0;109457;6/03/17;1;55.18;YES
23147;Wyatt;P;Smith;5256 Chickpea Ct.;Newport Beach;California;United States;92625;561-555-0113;9/01/90;Bachelors;Skilled Manual;M;M;0;1;1;1;54266;6/03/17;1;48.71;YES
14169;Carmen;E;Martinez;965, rue Philibert-Delorme;Saint Germain en Laye;Yveline;France;78100;1 (11) 500 555-0126;16/04/88;High School;Manual;F;S;0;0;0;0;26150;6/03/17;0;45.07;NO
19142;Dalton;R;Washington;4575 Pinehurst Court;San Gabriel;California;United States;91776;914-555-0114;9/11/86;Graduate Degree;Management;M;M;1;3;1;2;112302;6/03/17;1;65.29;YES
20199;Hailey;L;Cook;2061 Matchstick Drive;Newport Beach;California;United States;92625;894-555-0112;27/09/79;Graduate Degree;Clerical;F;M;1;3;1;1;81542;6/03/17;1;52.28;YES
12114;Charles;I;Richardson;5466 Kaitlin Pl.;Metchosin;British Columbia;Canada;V9;385-555-0136;7/11/71;High School;Skilled Manual;M;M;1;2;1;2;51854;6/03/17;1;48.96;YES
26343;Mariah;NULL;Washington;1271 Yosemite Circle;Spokane;Washington;United States;99202;764-555-0112;15/09/85;Bachelors;Skilled Manual;F;S;0;0;0;0;54153;6/03/17;1;49.83;YES
28322;Willie;C;Chen;7547 Delta Fair Blvd.;Milsons Point;New South Wales;Australia;2061;1 (11) 500 555-0121;23/01/84;Bachelors;Management;M;S;1;1;0;0;105736;6/03/17;0;60.95;NO
19498;Christy;NULL;Wang;9152 Rogers Ave.;Warrington;England;United Kingdom;WA1;1 (11) 500 555-0120;3/02/99;Partial College;Skilled Manual;F;S;0;2;0;0;54626;6/03/17;1;49.02;YES
14131;Javier;NULL;Navarro;5671 Dimaggio Way;Coffs Harbour;New South Wales;Australia;2450;1 (11) 500 555-0169;16/08/98;Bachelors;Clerical;M;M;0;2;0;0;83144;6/03/17;1;49.95;YES
15157;Jordan;NULL;Gonzalez;3994 Rancho View Drive;N. Vancouver;British Columbia;Canada;V7L 4J4;892-555-0110;11/01/61;Graduate Degree;Professional;M;M;1;2;2;2;135029;6/03/17;1;52.19;YES
11199;Jacqueline;NULL;Bennett;8948 Chinquapin Court;Burlingame;California;United States;94010;413-555-0174;6/11/66;Bachelors;Skilled Manual;F;M;1;0;0;2;52476;6/03/17;1;48.37;YES
28902;Suzanne;NULL;She;Knaackstr 756;Offenbach;Saarland;Germany;63009;1 (11) 500 555-0113;16/11/73;Bachelors;Clerical;F;S;1;0;0;0;84807;6/03/17;0;51.68;NO
12016;Meredith;NULL;Serrano;7440 Dorset Way;Colma;California;United States;94014;335-555-0184;13/12/95;High School;Manual;F;S;0;0;0;0;36634;6/03/17;1;47.45;YES
